x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-725297.1731701109,3177131.9367062296,0,2.5308972864516615,cluster_103_w22.24_h10.17_l4.obj,23.74211528411545,11.885797047327213,2.4853125452008045,5,4
-725164.1657643862,3172447.452236168,0,-57.35246802188659,cluster_101_w22.18_h13.94_l4.obj,22.535738401181288,14.941832031652023,1.4601807290433828,5,4
-725228.7364028125,3172561.744271643,0,17.61577765309987,cluster_91_w20.69_h12.47_l4.obj,20.925899621734253,13.002212737011025,1.1600929240404978,5,4
-725163.4901285964,3172582.6581058674,0,22.607681344851947,cluster_91_w20.69_h12.47_l4.obj,20.873255625901155,12.811991696837946,1.074849041093089,5,4
-725125.5242544657,3172542.2112568244,0,14.69140154278745,cluster_63_w17.98_h12.34_l4.obj,19.66567719313246,12.617511875033868,1.7066758429583933,4,4
-725077.4605524937,3172576.1731031933,0,6.990221381170852,cluster_117_w23.93_h11.98_l4.obj,25.860814742355295,12.865608419860388,2.1268189291057804,4,4
-724949.7292810954,3172529.639346314,0,-50.35444907728617,cluster_101_w22.18_h13.94_l4.obj,22.56909812890965,15.080071566677448,1.2054879584407834,4,4
-725003.6372232187,3172508.8878663788,0,-63.82104498823309,cluster_101_w22.18_h13.94_l4.obj,22.689053574561868,15.094163397212816,1.6106687309420857,5,4
-724917.9060545997,3172651.005777966,0,20.227389486092747,cluster_167_w32.63_h15.46_l2.obj,34.050049444139034,15.872359392482181,1.7888744353989297,3,2
-725051.119325622,3172572.7271225746,0,4.198840376468598,cluster_107_w22.85_h10.69_l3.obj,24.29860028831856,11.94593227971297,2.164009806507806,4,3
-725057.9762862836,3172594.6319842697,0,11.18724209942442,cluster_117_w23.93_h11.98_l4.obj,26.35925016523275,12.524766644752038,2.491288936811448,4,4
-725073.1267004152,3172565.504116951,0,8.940009827958962,cluster_117_w23.93_h11.98_l4.obj,26.20131768080903,12.469052080077972,2.3250393310551463,4,4
-725083.8529390767,3172436.601878104,0,-51.9541814448725,cluster_97_w21.95_h16.77_l6.obj,22.596914981058372,17.25508566131228,2.156384950086934,8,6
-724995.6575343859,3172589.144631967,0,-4.381245761433051,cluster_161_w32.29_h12.75_l4.obj,32.47840164619393,14.378457460687123,1.638338893293281,4,4
-724932.9807486483,3172587.101419494,0,-41.33946135170989,cluster_252_w53.73_h24.28_l10.obj,55.99420485755649,24.808396534972953,2.3292108639969875,10,10
-725087.2374396669,3172607.7896389803,0,-30.768999279942186,cluster_91_w20.69_h12.47_l4.obj,23.3537122032844,12.988295246457955,2.897206007588518,5,4
